year	stem	qidx	primary_unit	theme	module	matched_units	competencies	level	note
2002	shanghai_science	16	常用逻辑用语	预备知识	必修	常用逻辑用语;相等关系与不等关系;数学建模与应用	逻辑推理;数学抽象;数学运算;数学建模;数据分析	水平1-2	
2002	shanghai_science	17	三角函数	函数	必修	三角函数;立体几何初步	数学运算;直观想象	水平1-2	
2002	shanghai_science	18	空间向量与立体几何	几何与代数	选择性必修	空间向量与立体几何;直线与圆	直观想象;数学运算	水平2-3	
2002	shanghai_science	19	三角函数	函数	必修	三角函数;相等关系与不等关系;函数概念与性质;一元函数导数及其应用;复数	数学运算;直观想象;逻辑推理;数学抽象	水平1-2	
2002	shanghai_science	20	复数	几何与代数	必修	复数;计数原理;数学建模与应用	数学运算;数学抽象;逻辑推理;数学建模;数据分析	水平1-2	
2002	shanghai_science	21	幂函数、指数函数、对数函数	函数	必修	幂函数、指数函数、对数函数;相等关系与不等关系;函数概念与性质;数列;复数	数学运算;数学抽象;逻辑推理	水平1-2	
2002	shanghai_science	22	计数原理	概率与统计	选择性必修	计数原理;复数	逻辑推理;数学运算;数学抽象	水平2-3	
2002	shanghai_spring	1	函数概念与性质	函数	必修	函数概念与性质	数学抽象;数学运算	水平1-2	
2002	shanghai_spring	2	圆锥曲线	几何与代数	选择性必修	圆锥曲线;平面向量;直线与圆	直观想象;数学运算;逻辑推理	水平2-3	
2002	shanghai_spring	3	相等关系与不等关系	预备知识	必修	相等关系与不等关系;集合;幂函数、指数函数、对数函数;函数概念与性质	数学运算;逻辑推理;数学抽象	水平1-2	
2002	shanghai_spring	4	函数概念与性质	函数	必修	函数概念与性质;幂函数、指数函数、对数函数	数学抽象;数学运算	水平1-2	
2002	shanghai_spring	5	计数原理	概率与统计	选择性必修	计数原理	逻辑推理;数学运算	水平2-3	
2002	shanghai_spring	6	三角函数	函数	必修	三角函数;函数概念与性质	数学运算;直观想象;数学抽象	水平1-2	
2002	shanghai_spring	7	概率	概率与统计	选择性必修	概率	数据分析;数学运算;逻辑推理	水平2-3	
2002	shanghai_spring	8	常用逻辑用语	预备知识	必修	常用逻辑用语;集合	逻辑推理;数学抽象;数学运算	水平1-2	
2002	shanghai_spring	9	三角函数	函数	必修	三角函数;相等关系与不等关系;函数概念与性质	数学运算;直观想象;逻辑推理;数学抽象	水平1-2	
2002	shanghai_spring	10	立体几何初步	几何与代数	必修	立体几何初步	直观想象;数学运算	水平1-2	
2002	shanghai_spring	11	直线与圆	几何与代数	选择性必修	直线与圆	直观想象;数学运算	水平2-3	
2002	shanghai_spring	12	三角函数	函数	必修	三角函数	数学运算;直观想象	水平1-2	
2002	shanghai_spring	13	平面向量	几何与代数	必修	平面向量	数学运算;直观想象	水平1-2	
2002	shanghai_spring	14	三角函数	函数	必修	三角函数	数学运算;直观想象	水平1-2	
2002	shanghai_spring	15	函数概念与性质	函数	必修	函数概念与性质;幂函数、指数函数、对数函数	数学抽象;数学运算	水平1-2	
2002	shanghai_spring	16	数列	函数	选择性必修	数列;相等关系与不等关系	逻辑推理;数学运算	水平2-3	
2002	shanghai_spring	17	复数	几何与代数	必修	复数	数学运算;数学抽象	水平1-2	
2002	shanghai_spring	18	圆锥曲线	几何与代数	选择性必修	圆锥曲线;立体几何初步;直线与圆	直观想象;数学运算;逻辑推理	水平2-3	
2002	shanghai_spring	19	立体几何初步	几何与代数	必修	立体几何初步;三角函数;复数;空间向量与立体几何;直线与圆	直观想象;数学运算;数学抽象	水平1-2	
2002	shanghai_spring	20	函数概念与性质	函数	必修	函数概念与性质;复数	数学抽象;数学运算	水平1-2	
2002	shanghai_spring	21	计数原理	概率与统计	选择性必修	计数原理;微积分（选修）;相等关系与不等关系;复数;数学建模与应用	逻辑推理;数学运算;数学抽象	水平2-3	
2002	shanghai_spring	22	常用逻辑用语	预备知识	必修	常用逻辑用语;相等关系与不等关系;函数概念与性质;平面向量;复数;直线与圆	逻辑推理;数学抽象;数学运算	水平1-2	
2003	shanghai_liberal	1	三角函数	函数	必修	三角函数;相等关系与不等关系	数学运算;直观想象;逻辑推理	水平1-2	
2003	shanghai_liberal	2	三角函数	函数	必修	三角函数;幂函数、指数函数、对数函数	数学运算;直观想象;数学抽象	水平1-2	
2003	shanghai_liberal	3	数列	函数	选择性必修	数列	逻辑推理;数学运算	水平2-3	
2003	shanghai_liberal	4	平面向量	几何与代数	必修	平面向量;直线与圆	数学运算;直观想象	水平1-2	
2003	shanghai_liberal	5	立体几何初步	几何与代数	必修	立体几何初步;三角函数;空间向量与立体几何;直线与圆	直观想象;数学运算	水平1-2	
2003	shanghai_liberal	6	集合	预备知识	必修	集合	数学抽象;数学运算	水平1-2	
2003	shanghai_liberal	7	三角函数	函数	必修	三角函数	数学运算;直观想象	水平1-2	
2003	shanghai_liberal	8	数列	函数	选择性必修	数列	逻辑推理;数学运算	水平2-3	
2003	shanghai_liberal	9	概率	概率与统计	选择性必修	概率;集合	数据分析;数学运算;逻辑推理;数学抽象	水平2-3	
2003	shanghai_liberal	10	幂函数、指数函数、对数函数	函数	必修	幂函数、指数函数、对数函数	数学运算;数学抽象	水平1-2	
2003	shanghai_liberal	11	微积分（选修）	函数	选修	微积分（选修）;三角函数;直线与圆	数学运算;数学抽象;直观想象	水平3	
2003	shanghai_liberal	12	圆锥曲线	几何与代数	选择性必修	圆锥曲线;幂函数、指数函数、对数函数;空间向量与立体几何	直观想象;数学运算;逻辑推理;数学抽象	水平2-3	
2003	shanghai_liberal	13	三角函数	函数	必修	三角函数;函数概念与性质;一元函数导数及其应用	数学运算;直观想象;数学抽象;逻辑推理	水平1-2	
2003	shanghai_liberal	14	立体几何初步	几何与代数	必修	立体几何初步;常用逻辑用语;平面向量;空间向量与立体几何;直线与圆	直观想象;数学运算;逻辑推理;数学抽象	水平1-2	
2003	shanghai_liberal	15	函数概念与性质	函数	必修	函数概念与性质	数学抽象;数学运算	水平1-2	
2003	shanghai_liberal	16	函数概念与性质	函数	必修	函数概念与性质	数学抽象;数学运算	水平1-2	
2003	shanghai_liberal	17	三角函数	函数	必修	三角函数;相等关系与不等关系;复数	数学运算;直观想象;逻辑推理;数学抽象	水平1-2	
2003	shanghai_liberal	18	立体几何初步	几何与代数	必修	立体几何初步;直线与圆	直观想象;数学运算	水平1-2	
2003	shanghai_liberal	19	函数概念与性质	函数	必修	函数概念与性质;幂函数、指数函数、对数函数;一元函数导数及其应用	数学抽象;数学运算;逻辑推理	水平1-2	
2003	shanghai_liberal	20	圆锥曲线	几何与代数	选择性必修	圆锥曲线;相等关系与不等关系;复数;立体几何初步;直线与圆	直观想象;数学运算;逻辑推理;数学抽象	水平2-3	
2003	shanghai_liberal	21	圆锥曲线	几何与代数	选择性必修	圆锥曲线;平面向量;直线与圆;常用逻辑用语;三角函数;复数	直观想象;数学运算;逻辑推理	水平2-3	
2003	shanghai_liberal	22	数列	函数	选择性必修	数列;计数原理;复数	逻辑推理;数学运算;数学抽象	水平2-3	
2003	shanghai_science	1	三角函数	函数	必修	三角函数;相等关系与不等关系	数学运算;直观想象;逻辑推理	水平1-2	
2003	shanghai_science	2	三角函数	函数	必修	三角函数;幂函数、指数函数、对数函数	数学运算;直观想象;数学抽象	水平1-2	
2003	shanghai_science	3	数列	函数	选择性必修	数列	逻辑推理;数学运算	水平2-3	
2003	shanghai_science	4	参数方程与极坐标	几何与代数	选择性必修	参数方程与极坐标;三角函数;平面向量;直线与圆	数学运算;直观想象	水平2-3	
2003	shanghai_science	5	立体几何初步	几何与代数	必修	立体几何初步;三角函数;空间向量与立体几何;直线与圆	直观想象;数学运算	水平1-2	
2003	shanghai_science	6	集合	预备知识	必修	集合	数学抽象;数学运算	水平1-2	
2003	shanghai_science	7	三角函数	函数	必修	三角函数	数学运算;直观想象	水平1-2	
2003	shanghai_science	8	数列	函数	选择性必修	数列;计数原理	逻辑推理;数学运算	水平2-3	
2003	shanghai_science	9	概率	概率与统计	选择性必修	概率;集合	数据分析;数学运算;逻辑推理;数学抽象	水平2-3	
2003	shanghai_science	10	幂函数、指数函数、对数函数	函数	必修	幂函数、指数函数、对数函数	数学运算;数学抽象	水平1-2	
2003	shanghai_science	11	微积分（选修）	函数	选修	微积分（选修）;三角函数;直线与圆	数学运算;数学抽象;直观想象	水平3	
2003	shanghai_science	12	圆锥曲线	几何与代数	选择性必修	圆锥曲线;幂函数、指数函数、对数函数;空间向量与立体几何	直观想象;数学运算;逻辑推理;数学抽象	水平2-3	
2003	shanghai_science	13	三角函数	函数	必修	三角函数;函数概念与性质;一元函数导数及其应用	数学运算;直观想象;数学抽象;逻辑推理	水平1-2	
2003	shanghai_science	14	立体几何初步	几何与代数	必修	立体几何初步;常用逻辑用语;平面向量;空间向量与立体几何;直线与圆	直观想象;数学运算;逻辑推理;数学抽象	水平1-2	
2003	shanghai_science	15	常用逻辑用语	预备知识	必修	常用逻辑用语;相等关系与不等关系;幂函数、指数函数、对数函数	逻辑推理;数学抽象;数学运算	水平1-2	
2003	shanghai_science	16	函数概念与性质	函数	必修	函数概念与性质	数学抽象;数学运算	水平1-2	
2003	shanghai_science	17	三角函数	函数	必修	三角函数;相等关系与不等关系;复数	数学运算;直观想象;逻辑推理;数学抽象	水平1-2	
2003	shanghai_science	18	立体几何初步	几何与代数	必修	立体几何初步;直线与圆	直观想象;数学运算	水平1-2	
2003	shanghai_science	19	数列	函数	选择性必修	数列;复数;计数原理	逻辑推理;数学运算;数学抽象	水平2-3	
2003	shanghai_science	20	圆锥曲线	几何与代数	选择性必修	圆锥曲线;相等关系与不等关系;复数;立体几何初步;直线与圆	直观想象;数学运算;逻辑推理;数学抽象	水平2-3	
2003	shanghai_science	21	圆锥曲线	几何与代数	选择性必修	圆锥曲线;平面向量;直线与圆;常用逻辑用语;三角函数;复数	直观想象;数学运算;逻辑推理	水平2-3	
2003	shanghai_science	22	集合	预备知识	必修	集合;常用逻辑用语;三角函数;函数概念与性质;复数	数学抽象;数学运算;逻辑推理;直观想象	水平1-2	
2003	shanghai_spring	1	函数概念与性质	函数	必修	函数概念与性质	数学抽象;数学运算	水平1-2	
2003	shanghai_spring	2	空间向量与立体几何	几何与代数	选择性必修	空间向量与立体几何;直线与圆	直观想象;数学运算	水平2-3	
2003	shanghai_spring	3	三角函数	函数	必修	三角函数	数学运算;直观想象	水平1-2	
2003	shanghai_spring	4	圆锥曲线	几何与代数	选择性必修	圆锥曲线;平面向量;直线与圆	直观想象;数学运算;逻辑推理	水平2-3	
2003	shanghai_spring	5	集合	预备知识	必修	集合	数学抽象;数学运算	水平1-2	
2003	shanghai_spring	6	常用逻辑用语	预备知识	必修	常用逻辑用语;复数	逻辑推理;数学抽象;数学运算	水平1-2	
2003	shanghai_spring	7	直线与圆	几何与代数	选择性必修	直线与圆	直观想象;数学运算	水平2-3	
2003	shanghai_spring	8	相等关系与不等关系	预备知识	必修	相等关系与不等关系;三角函数;幂函数、指数函数、对数函数	数学运算;逻辑推理;直观想象;数学抽象	水平1-2	
2003	shanghai_spring	9	计数原理	概率与统计	选择性必修	计数原理	逻辑推理;数学运算	水平2-3	
2003	shanghai_spring	10	立体几何初步	几何与代数	必修	立体几何初步;三角函数;空间向量与立体几何	直观想象;数学运算	水平1-2	
2003	shanghai_spring	11	直线与圆	几何与代数	选择性必修	直线与圆	直观想象;数学运算	水平2-3	
2003	shanghai_spring	12	数列	函数	选择性必修	数列;函数概念与性质	逻辑推理;数学运算;数学抽象	水平2-3	
2003	shanghai_spring	13	常用逻辑用语	预备知识	必修	常用逻辑用语;直线与圆	逻辑推理;数学抽象;直观想象;数学运算	水平1-2	
2003	shanghai_spring	14	复数	几何与代数	必修	复数;三角函数	数学运算;数学抽象;直观想象	水平1-2	
2003	shanghai_spring	15	三角函数	函数	必修	三角函数	数学运算;直观想象	水平1-2	
2003	shanghai_spring	16	三角函数	函数	必修	三角函数;相等关系与不等关系;函数概念与性质;复数	数学运算;直观想象;逻辑推理;数学抽象	水平1-2	
2003	shanghai_spring	17	相等关系与不等关系	预备知识	必修	相等关系与不等关系	数学运算;逻辑推理	水平1-2	
2003	shanghai_spring	18	三角函数	函数	必修	三角函数;函数概念与性质;平面向量;直线与圆	数学运算;直观想象;数学抽象	水平1-2	
